Calendar,Office of Management and Budget,4/7/17,"John M. ""Mick"" Mulvaney",,,Meet w/Marcus,,,,,
Calendar,Office of Management and Budget,4/7/17,"John M. ""Mick"" Mulvaney",Richard Burr,,Phone Call w/Richard Burr,,,,,
Calendar,Office of Management and Budget,4/7/17,"John M. ""Mick"" Mulvaney",Vince Coakley,,Hold: Radio Hit w/Vince Coakley,,,,,
Calendar,Office of Management and Budget,5/1/17,"John M. ""Mick"" Mulvaney",,,"On the Recore, Off Camera Press Briefing",,,,,
Calendar,Office of Management and Budget,5/1/17,"John M. ""Mick"" Mulvaney",,,Meeting: FY17 Omnibus,,,,,
Calendar,Office of Management and Budget,5/1/17,"John M. ""Mick"" Mulvaney",,,Mulvaney NSC Secure Phone Training,,,,,
Calendar,Office of Management and Budget,5/1/17,"John M. ""Mick"" Mulvaney",,,PADs and DADs Meeting,,,,,
Calendar,Office of Management and Budget,5/1/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement - AALU Annual Meeting (AALU 60th Anniversary),,,,,
Calendar,Office of Management and Budget,5/1/17,"John M. ""Mick"" Mulvaney",Al Simpson,,Call Al Simpson,,,,,
Calendar,Office of Management and Budget,5/1/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,Weekly OMB Senior Staff Meeting,,,,,
Calendar,Office of Management and Budget,5/10/17,"John M. ""Mick"" Mulvaney",,,Budget Volume Reading Time,,,,,
Calendar,Office of Management and Budget,5/10/17,"John M. ""Mick"" Mulvaney",,,DCA -> SJC (Connect through PHX),,,,,
Calendar,Office of Management and Budget,5/10/17,"John M. ""Mick"" Mulvaney",Greg Rosston,,Meet w/Greg Rosston (Stanford),,,,,
Calendar,Office of Management and Budget,5/10/17,"John M. ""Mick"" Mulvaney",Henry McMaster,,Meet w/Henry McMaster,,,,,
Calendar,Office of Management and Budget,5/10/17,"John M. ""Mick"" Mulvaney",Kay Granger,,Meet w/Kay Granger,,,,,
Calendar,Office of Management and Budget,5/11/17,"John M. ""Mick"" Mulvaney","George Shultz, Tom Stephenson",,Met w/Secretary George Shultz and Ambassador Tom Stephenson,,,,,
Calendar,Office of Management and Budget,5/11/17,"John M. ""Mick"" Mulvaney",,,Interview: Uncommon Knowledge w/Peter Robinson,,,,,
Calendar,Office of Management and Budget,5/11/17,"John M. ""Mick"" Mulvaney",,,Lunch Discussion w/Hoover Scholars,,,,,
Calendar,Office of Management and Budget,5/11/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement - GSB Class,,,,,
Calendar,Office of Management and Budget,5/11/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement - Stanford Economics Class (Greg Rosston),,,,,
Calendar,Office of Management and Budget,5/11/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement: Health and Technology Conference,,,,,
Calendar,Office of Management and Budget,5/11/17,"John M. ""Mick"" Mulvaney",Marc Tessier-Lavigne,,Meet w/Marc Tessier-Lavigne (President of Stanford University),,,,,
Calendar,Office of Management and Budget,5/11/17,"John M. ""Mick"" Mulvaney",Michael Sosebee,,Coffe w/Michael Sosebee,,,,,
Calendar,Office of Management and Budget,5/12/17,"John M. ""Mick"" Mulvaney",,,SFO -> DCA (Connect through CLT),,,,,
Calendar,Office of Management and Budget,5/15/17,"John M. ""Mick"" Mulvaney",,,Meeting: NIH Brief,,,,,
Calendar,Office of Management and Budget,5/15/17,"John M. ""Mick"" Mulvaney",,,PADs and DADs Meeting,,,,,
Calendar,Office of Management and Budget,5/15/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,Weekly OMB Senior Staff Meeting,,,,,
Calendar,Office of Management and Budget,5/15/17,"John M. ""Mick"" Mulvaney",Heidi Heitkamp,,Phone Call w/Heidi Heitkamp,,,,,
Calendar,Office of Management and Budget,5/15/17,"John M. ""Mick"" Mulvaney",Lindsey Graham,,Phone Call w/Lindsey Graham,,,,,
Calendar,Office of Management and Budget,5/16/17,"John M. ""Mick"" Mulvaney",,,Budget Hearing Prep: Budget,,,,,
Calendar,Office of Management and Budget,5/16/17,"John M. ""Mick"" Mulvaney",Frank Luntz,,Meet w/Frank Luntz,,,,,
Calendar,Office of Management and Budget,5/16/17,"John M. ""Mick"" Mulvaney",Richard Garneau,,Meet w/Richard Garneau (CEO of Resolute Forest Products),,,,,
Calendar,Office of Management and Budget,5/17/17,"John M. ""Mick"" Mulvaney",,,Budget Hearing Prep: OIRA and management,,,,,
Calendar,Office of Management and Budget,5/17/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement - Laffer Conference,,,,,
Calendar,Office of Management and Budget,5/17/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement: The Federalist Society's Annual Executive Branch Review,,,,,
Calendar,Office of Management and Budget,5/17/17,"John M. ""Mick"" Mulvaney",,,Speaking Event Prep (Federalist Society and Laffer Conference),,,,,
Calendar,Office of Management and Budget,5/17/17,"John M. ""Mick"" Mulvaney",Leah V. Levell,,Budget Bootcamp,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",,,Correspondence Signing,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement - Washington Monument Plaque Handover Ceremony,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement :RSC,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",Bill Shuster,,Meet w/Bill Shuster,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",Cathy McMorris Rodgers,,Phone Call w/Cathy McMorris Rodgers,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",David Perdue,,Meet w/ David Perdue,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",Mike Conaway,,Meet w/Chariman Conaway,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",Mitch McConnell,,Meet w/Mitch McConnell,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",Roger Williams,,Dinner w/ Roger Williams,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",Ron Johnson,,Meet w/Ron Johnson,,,,,
Calendar,Office of Management and Budget,5/18/17,"John M. ""Mick"" Mulvaney",Virginia Foxx,,Meet w/Virginia Foxx,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",,,Meet w/(b)(6) (Candidate for OIRA Associate Administrator,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",,,Meet w/(b)(6) (Candidate for OIRA Associate Administrator,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",,,Meeting Time: Cybersecurity,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",,,Meeting: Army Coprs of Engineers,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",,,Photo Op and Tour - US Government Publishing Office,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",,,Reading Time: Hearing Prep,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",,,Review Draft Testimony for FY18 Budget Hearings,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",Charles Schwab,,Meet w/Charles Schwab,,,,,
Calendar,Office of Management and Budget,5/19/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,OMB Happy Hour,,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney","Sir Kim Darroch , Zanny Monton Beddoes",,Dinner and Roundtable w/Sir Kim Darroch and Zanny Minton Beddoes,,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney",,,CIC Recollection,,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney",,,Daily Press Briefing,,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney",,,Phone Call w/DSD,,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney",,,Press Conference Call,,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney",Carl Gershman,,Meet w/Carl Gershman (NED Predident),,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney",John Kelly,,Phone call w/ John Kelly,,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney",Lynda McLaughlin,,Interview: Hannity Call-in w/Lynda McLaughlin,,,,,
Calendar,Office of Management and Budget,5/2/17,"John M. ""Mick"" Mulvaney",Vicki Lipnic,,Phone Call w/Vicki Lipnic (Acting Chair of the EEOC),,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",,,Briefing with Conservative Writers/Surro,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",,,Briefing with Regional Media,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",,,Lunch Time,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",,,Press Briefing Prep,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",,,Press Briefing,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Bernie Sanders,,Phone Call w/Bernie Sanders,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Cat E. Curry,,Budget Caps Meeting,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Chuck Schumer,,Phone Call w/Chuck Schumer,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Diane Black,,Phone Call w/Diane Black,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",John Yarmuth,,Phone Call w/John Yarmuth,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Matt Bevin,,Phone Call w/Matt Bevin,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Mike Enzi,,Phone Call w/Mike Enzi,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Nancy Pelosi,,Phone Call w/Nancy Pelosi,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Nita Lowey,,Phone Call w/Patrick Leahy,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Patrick Leahy,,Phone Call w/Patrick Leahy,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Paul Ryan,,Phone Call w/Paul Ryan,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Peter Welch,,Phone Call w/Peter Welch,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Rodney Frelinghuysen,,Phone Call w/Rodney Frelinghuysen,,,,,
Calendar,Office of Management and Budget,5/22/17,"John M. ""Mick"" Mulvaney",Thad Cochran,,Phone Call w/Thad Cochran,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,"News Hit: FNC, Fox",,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,Budget Hearing Prep,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,Chief of Staff Time,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,Editorial Board Call,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,Lunch Time,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,News Hit: Gray TV,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,News Hit: Nexstar,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,News Hit: Sinclair,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,OGOP HBC Member Meeting,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,Press Briefing Prep,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",,,Press Briefing,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",Jeff Sessions,,Phone Call w/Attorney General Sessions,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",Kay Granger,,Phone Call w/Kay Granger,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",Rick Perry,,Phone Call w/Rick Perry,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",Steven Mnuchin,,Meeting w/Steven Mnuchin,,,,,
Calendar,Office of Management and Budget,5/23/17,"John M. ""Mick"" Mulvaney",Yitz Applbaum,,Meet w/Yitz Applbaum,,,,,
Calendar,Office of Management and Budget,5/24/17,"John M. ""Mick"" Mulvaney",,,House Budget Committee Hearing,,,,,
Calendar,Office of Management and Budget,5/24/17,"John M. ""Mick"" Mulvaney",,,Lunch Time,,,,,
Calendar,Office of Management and Budget,5/24/17,"John M. ""Mick"" Mulvaney",,,Meet w/European Paarliament's Comn,,,,,
Calendar,Office of Management and Budget,5/24/17,"John M. ""Mick"" Mulvaney",Christiaan Alting von Geusau,,Meet w/Christiaan Alting von Geusau,,,,,
Calendar,Office of Management and Budget,5/24/17,"John M. ""Mick"" Mulvaney",Diane Black,,Meet w/Diane Black,,,,,
Calendar,Office of Management and Budget,5/24/17,"John M. ""Mick"" Mulvaney",John Hoeven,,Phone Call w/John Hoeven,,,,,
Calendar,Office of Management and Budget,5/25/17,"John M. ""Mick"" Mulvaney",,,Conservative Listening Session on the Budget,,,,,
Calendar,Office of Management and Budget,5/25/17,"John M. ""Mick"" Mulvaney",,,Nationals Game (Federal Workforce Night),,,,,
Calendar,Office of Management and Budget,5/25/17,"John M. ""Mick"" Mulvaney",,,News Hit: Fox and Friends,,,,,
Calendar,Office of Management and Budget,5/25/17,"John M. ""Mick"" Mulvaney",,,News Hit: Maria Bartiromo,,,,,
Calendar,Office of Management and Budget,5/25/17,"John M. ""Mick"" Mulvaney",,,Senate Budget Committee Hearing,,,,,
Calendar,Office of Management and Budget,5/26/17,"John M. ""Mick"" Mulvaney",,,DCA -> CLT,,,,,
Calendar,Office of Management and Budget,5/26/17,"John M. ""Mick"" Mulvaney",Kyle Norton,,Meet w/Kyle Norton (Isobel Graduation Detail Leader),,,,,
Calendar,Office of Management and Budget,5/27/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement - Isobel Graduation at GSSM,,,,,
Calendar,Office of Management and Budget,5/29/17,"John M. ""Mick"" Mulvaney",Greg Summers,,Interview w/Greg Summers (Lancaster News),,,,,
Calendar,Office of Management and Budget,5/3/17,"John M. ""Mick"" Mulvaney","Diane Black, Mike Enzi",,Meeting: Diane Black and Chairman Enzi,,,,,
Calendar,Office of Management and Budget,5/3/17,"John M. ""Mick"" Mulvaney",,,News Hit: Fox and Friends,,,,,
Calendar,Office of Management and Budget,5/3/17,"John M. ""Mick"" Mulvaney",,,News Hit: Maria Bartiromo,,,,,
Calendar,Office of Management and Budget,5/3/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement: Budget Forum,,,,,
Calendar,Office of Management and Budget,5/3/17,"John M. ""Mick"" Mulvaney",Mark Meadows,,Meet w/ Mark Meadows,,,,,
Calendar,Office of Management and Budget,5/3/17,"John M. ""Mick"" Mulvaney",Neomi Rao,,Meet w/Neomi Rao,,,,,
Calendar,Office of Management and Budget,5/30/17,"John M. ""Mick"" Mulvaney",,,Meeting: General Government Programs Update,,,,,
Calendar,Office of Management and Budget,5/30/17,"John M. ""Mick"" Mulvaney",,,PADs and DADs Meeting,,,,,
Calendar,Office of Management and Budget,5/30/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,Weekly OMB Senior Staff Meeting,,,,,
Calendar,Office of Management and Budget,5/30/17,"John M. ""Mick"" Mulvaney",Governor Bryant,,Phone Call w/Governor Bryant,,,,,
Calendar,Office of Management and Budget,5/31/17,"John M. ""Mick"" Mulvaney",,,Washington Examiner Editorial Board,,,,,
Calendar,Office of Management and Budget,5/31/17,"John M. ""Mick"" Mulvaney",Jim Yong Kim,,Meet w/   Jim Yong Kim (President of the World Bank),,,,,
Calendar,Office of Management and Budget,5/31/17,"John M. ""Mick"" Mulvaney",Johny Isakson,,Phone Call w/Johny Isakson,,,,,
Calendar,Office of Management and Budget,5/4/17,"John M. ""Mick"" Mulvaney","Steve Southerland, Jeff Landry",,Lunch w/Steve Southerland and Jeff Landry,,,,,
Calendar,Office of Management and Budget,5/4/17,"John M. ""Mick"" Mulvaney",,,Meeting: American Forest and Paper Association,,,,,
Calendar,Office of Management and Budget,5/4/17,"John M. ""Mick"" Mulvaney",,,Meeting: Middle East Psoture Costs,,,,,
Calendar,Office of Management and Budget,5/4/17,"John M. ""Mick"" Mulvaney",,,Radio Call In: High Hewitt Show,,,,,
Calendar,Office of Management and Budget,5/4/17,"John M. ""Mick"" Mulvaney",David Perdue,,Phone Call w/ David Perdue,,,,,
Calendar,Office of Management and Budget,5/4/17,"John M. ""Mick"" Mulvaney",John Hoeven,,Phone Call w/John Hoeven,,,,,
Calendar,Office of Management and Budget,5/4/17,"John M. ""Mick"" Mulvaney",Zanny Minton-Beddoes,,Meet w/Zanny Minton-Beddoes (Editor in Chief of the Economist),,,,,
Calendar,Office of Management and Budget,5/5/17,"John M. ""Mick"" Mulvaney",,,Meeting: Budget Review Process,,,,,
Calendar,Office of Management and Budget,5/5/17,"John M. ""Mick"" Mulvaney",,,Meeting: DOD Auditability,,,,,
Calendar,Office of Management and Budget,5/5/17,"John M. ""Mick"" Mulvaney",,,Meeting: Government ReOrg,,,,,
Calendar,Office of Management and Budget,5/5/17,"John M. ""Mick"" Mulvaney",,,Strategic Planning Meeting,,,,,
Calendar,Office of Management and Budget,5/5/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,OMB Happy Hour,,,,,
Calendar,Office of Management and Budget,5/5/17,"John M. ""Mick"" Mulvaney",James Lankford,,Phone Call w/ James Lankford,,,,,
Calendar,Office of Management and Budget,5/5/17,"John M. ""Mick"" Mulvaney",Thad Cochran,,Phone Call w/ Thad Cochran,,,,,
Calendar,Office of Management and Budget,5/6/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement - CATO Institure 40th Anniversary,,,,,
Calendar,Office of Management and Budget,5/7/17,"John M. ""Mick"" Mulvaney",John Dickerson,,News Hit: Face the Nation w/John Dickerson,,,,,
Calendar,Office of Management and Budget,5/8/17,"John M. ""Mick"" Mulvaney",,,Kennedy Center Spring Gala (Black Tie) - John Lennon,,,,,
Calendar,Office of Management and Budget,5/8/17,"John M. ""Mick"" Mulvaney",,,Meeting: Spending/Debt Ceiling,,,,,
Calendar,Office of Management and Budget,5/8/17,"John M. ""Mick"" Mulvaney",,,PADs and DADs Meeting,,,,,
Calendar,Office of Management and Budget,5/8/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,Weekly OMB Senior Staff Meeting,,,,,
Calendar,Office of Management and Budget,5/8/17,"John M. ""Mick"" Mulvaney",Patrick Leahy,,Phone Call w/Patrick Leahy,,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney","Nat Pieper, Andi Newman",,Dinne w/Nat Pieper and Andi Newman,,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney",,,Meeting: Budget Update/School Lunch One-Pagers,,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney",,,Meeting? Nuclear/Westinghouse,,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney",,,Staff Lunch,,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney",Bruce Westerman,,Phone Call w/Bruce Westerman,,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney",David Beasley,,Meet w/David Beasley (World Food Program Executive Director),,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney",Nita Lowey,,Phone Call w/Nita Lowey,,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney",Pat Roberts,,Meet w/Pat Roberts,,,,,
Calendar,Office of Management and Budget,5/9/17,"John M. ""Mick"" Mulvaney",Valery Vavilov,,Meet w/Valery Vavilov (CEO of Bitfury),,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",,,Meeting: Drug Pricing,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",,,Paris Climate Ceremony,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",,,Russ/Mick Powwow,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement: Financial Services Roundtable's Lawyers Council,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",,,Speaking Engagement: Miami University Inside Washington Program,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",,,WSJ Interview,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",,,Washington Examiner Magazine Profile,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",Blake Farenthold,,Phone Call w/Blake Farenthold,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",Jeb Hensarling,,Phone Call w/Jeb Hensarling,,,,,
Calendar,Office of Management and Budget,6/1/17,"John M. ""Mick"" Mulvaney",Mo Brooks,,Phone Call w/ Mo Brooks,,,,,
Calendar,Office of Management and Budget,6/11/17,"John M. ""Mick"" Mulvaney",,,MYR -> DCA (Through CLT),,,,,
Calendar,Office of Management and Budget,6/12/17,"John M. ""Mick"" Mulvaney",,,Cabinet Meeting,,,,,
Calendar,Office of Management and Budget,6/12/17,"John M. ""Mick"" Mulvaney",,,Clemson Football National Championship Ceremony,,,,,
Calendar,Office of Management and Budget,6/12/17,"John M. ""Mick"" Mulvaney",,,DCA -> MYR (Through CLT),,,,,
Calendar,Office of Management and Budget,6/12/17,"John M. ""Mick"" Mulvaney",,,Meeting: David Shulkin Call Prep,,,,,
Calendar,Office of Management and Budget,6/12/17,"John M. ""Mick"" Mulvaney",,,Meeting: Drug Pricing Meeting Prep,,,,,
Calendar,Office of Management and Budget,6/12/17,"John M. ""Mick"" Mulvaney",David Shulkin,,Phone Call w/David Shulkin,,,,,
Calendar,Office of Management and Budget,6/12/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,Weekly OMB Senior Staff Meeting,,,,,
Calendar,Office of Management and Budget,6/14/17,"John M. ""Mick"" Mulvaney",,,BE Day,,,,,
Calendar,Office of Management and Budget,6/14/17,"John M. ""Mick"" Mulvaney",,,MYR -> DCA (Through CLT),,,,,
Calendar,Office of Management and Budget,6/14/17,"John M. ""Mick"" Mulvaney",,,Meet w/Jim and Russ,,,,,
Calendar,Office of Management and Budget,6/14/17,"John M. ""Mick"" Mulvaney",,,Meet w/Rob and Russ,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney","Rick Perry, Lindsey Graham",,Lunch w/Rick Perry and Lindsey Graham,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",,,Meet w/Congressional Baseball Coaches,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",,,Meeting: Burden Regulation Rollout,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",,,Meeting: HHS Issues Update,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",,,Meeting: Legislative Strategy Discussion,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",,,Meeting: Mornings with Mick Prep,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",,,Meeting: Weekly Management Update,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",,,Mornings with Mick Reporter Briefing,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",,,Rural Prosperity Task Force Meeting,,,,,
Calendar,Office of Management and Budget,6/15/17,"John M. ""Mick"" Mulvaney",Al Simpson,,Meet w/Al Simpson and Cemex,,,,,
Calendar,Office of Management and Budget,6/16/17,"John M. ""Mick"" Mulvaney",,,Meeting: Defense Topline Spending Options,,,,,
Calendar,Office of Management and Budget,6/16/17,"John M. ""Mick"" Mulvaney",,,Meeting: OACT AHCA Score,,,,,
Calendar,Office of Management and Budget,6/16/17,"John M. ""Mick"" Mulvaney",,,PADs and DADs Meeting,,,,,
Calendar,Office of Management and Budget,6/16/17,"John M. ""Mick"" Mulvaney",Bob Dole,,Phone Call w/ Bob Dole,,,,,
Calendar,Office of Management and Budget,6/16/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,OMB Happy Hour,,,,,
Calendar,Office of Management and Budget,6/16/17,"John M. ""Mick"" Mulvaney",Keith Rothfus,,Meet w/Keith Rothfus,,,,,
Calendar,Office of Management and Budget,6/16/17,"John M. ""Mick"" Mulvaney",Mac Thornberry,,Phone Call w/Mac Thornberry,,,,,
Calendar,Office of Management and Budget,6/16/17,"John M. ""Mick"" Mulvaney",Rick McKenney,,Meet w/Rick McKenney (CEO of Unum),,,,,
Calendar,Office of Management and Budget,6/19/17,"John M. ""Mick"" Mulvaney","Tim Cooke, Anne-Allen Welden",,Meeting with Tim Cooke,,,,,
Calendar,Office of Management and Budget,6/19/17,"John M. ""Mick"" Mulvaney",,,House Committee on Appropriations Hearing Prep,,,,,
Calendar,Office of Management and Budget,6/19/17,"John M. ""Mick"" Mulvaney",,,Introduction to Director Mulvaney,,,,,
Calendar,Office of Management and Budget,6/19/17,"John M. ""Mick"" Mulvaney",,,OAI Tech Day Reception,,,,,
Calendar,Office of Management and Budget,6/19/17,"John M. ""Mick"" Mulvaney",,,OAI Tech Day Roundtable w/POTUS,,,,,
Calendar,Office of Management and Budget,6/19/17,"John M. ""Mick"" Mulvaney",,,PADs and DADs Meeting,,,,,
Calendar,Office of Management and Budget,6/19/17,"John M. ""Mick"" Mulvaney",Emma K. Doyle,,Weekly OMB Senior Staff Meeting,,,,,
Calendar,Office of Management and Budget,6/19/17,"John M. ""Mick"" Mulvaney",Mike Needham,,Working Lunch w/Mike Needham,,,,,
Calendar,Office of Management and Budget,6/2/17,"John M. ""Mick"" Mulvaney","Mike Needham, Salim Furth",,Meet w/Mike Needham and Salim Furth,,,,,
Calendar,Office of Management and Budget,6/2/17,"John M. ""Mick"" Mulvaney",,,Call Tom Graves,,,,,
Calendar,Office of Management and Budget,6/2/17,"John M. ""Mick"" Mulvaney",,,Meet w/Kathy,,,,,
Calendar,Office of Management and Budget,6/2/17,"John M. ""Mick"" Mulvaney",,,Meet w/Lindsay,,,,,
Calendar,Office of Management and Budget,6/2/17,"John M. ""Mick"" Mulvaney",,,Meeting: Communications Briefing,,,,,
Calendar,Office of Management and Budget,6/2/17,"John M. ""Mick"" Mulvaney",,,New York Times Video Shoot,,,,,
